Molecule ChEMBL ID,smiles,pIC50
CHEMBL1957422,Cc1nc2ccccn2c1C(=O)N/N=C/c1c(-c2ccccc2)no[n+]1[O-],5.30
CHEMBL2338421,O=C(N/N=C/c1ccc2no[n+]([O-])c2c1)c1ccncc1,5.25
CHEMBL3104487,N#Cc1ccc(C(C(=O)N2CCN(c3ccc(C(F)(F)F)nc3)CC2)c2cccnc2)cc1,7.69
CHEMBL3137388,CC(C)(C)OC(=O)N1CCN(C(=O)C(c2ccc(C#N)cc2)c2cccnc2)CC1,7.18
CHEMBL3104528,CC(C)(C)CC(=O)N1CCC(N(c2ccc(Cl)cc2)c2cccnc2)CC1,9.22
CHEMBL3104531,O=C(c1ccccc1C(F)(F)F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,9.21
CHEMBL3104530,O=C(c1ccccc1)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,8.13
CHEMBL3137443,O=C(c1ccc(F)cc1)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,7.82
CHEMBL3137443,O=C(c1ccc(F)cc1)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,8.11
CHEMBL3137458,Cc1cncc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,8.05
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.58
CHEMBL4518398,COc1ccc(C(=O)CCNCCc2ccc(Cl)cc2)cc1,4.84
CHEMBL290960,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,4.98
CHEMBL2094988,CCc1ccccc1/N=C(\NCCN1CCOCC1)NC(=O)c1ccccc1,4.51
CHEMBL4128158,O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc(F)c(F)c1,4.29
CHEMBL4126649,Cc1ccc(C(=O)CCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1,4.60
CHEMBL4096501,O=[N+]([O-])c1cn2c(n1)OC(COCc1ccc(OC(F)(F)F)cc1)CC2,5.92
CHEMBL1479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,5.20
CHEMBL244888,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,6.64
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4.69
CHEMBL4091850,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)CC2,6.77
CHEMBL4100801,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)nn1)CC2,6.17
CHEMBL4067069,CC1(CN2CCN(c3ccc(F)cc3)CC2)CCn2cc([N+](=O)[O-])nc2O1,5.89
CHEMBL4075505,CC1(CN2CCC(Oc3ccc(F)cc3)CC2)CCn2cc([N+](=O)[O-])nc2O1,6.23
CHEMBL4076635,C=CC(=O)O[C@H]1C/C(C)=C/C[C@H](O)/C(C)=C\[C@@H]2OC(=O)C(=C)[C@@H]21,5.38
CHEMBL2017482,CC1=C(CCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=O,5.27
CHEMBL254218,COc1cc(/C=C/c2ccccc2)oc(=O)c1,4.19
CHEMBL1946887,COc1cc([C@H]2[C@H](c3ccccc3)[C@H](c3ccccc3)[C@H]2c2cc(OC)cc(=O)o2)oc(=O)c1,4.50
CHEMBL4062357,ClCc1ccc(-c2cc(-c3ccc4c(c3)OCO4)no2)cc1,5.95
CHEMBL3431124,c1ccc2[nH]c(-c3ccc(N4CCCC4)nc3)nc2c1,5.80
CHEMBL3431142,FC(F)(F)c1cc(C2CCCN(Cc3c[nH]c4ccccc34)C2)nc2ncnn12.O=C(O)C(O)C(O)C(=O)O,5.00
CHEMBL3431388,NS(=O)(=O)c1ccc(CNC(=O)c2ccc([N+](=O)[O-])s2)cc1,4.70
CHEMBL1489081,O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,6.40
CHEMBL3431431,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,6.10
CHEMBL3431432,CS(=O)(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,6.00
CHEMBL3430964,CN(C)CCN(C)Cc1ccc(F)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,5.20
CHEMBL3430980,CCN(CC)c1nc(Nc2ccncc2)nc2ccccc12,5.10
CHEMBL3431290,CNc1cncc(C2CCCN2C(=O)Cc2coc3cc(C)ccc23)n1,6.80
CHEMBL3431018,Cc1nnc(-c2nc(NCc3ccc(Cl)cc3)c3cccnc3c2O)[nH]1,4.60
CHEMBL3431337,COc1ccc2ncc(Cl)c(CCN3CC[C@@H](NCc4cc5c(cn4)OCS5)[C@H](O)C3)c2n1,6.90
CHEMBL3431338,COc1ccc2ncc(Cl)c(CCN3CC[C@H](NCc4cc5c(cn4)OCS5)[C@@H](O)C3)c2n1,6.90
CHEMBL3431354,COc1ccc(-c2csc(NC(=O)c3ccc([N+](=O)[O-])s3)n2)cc1OC,7.00
CHEMBL3431355,CC(CNS(=O)(=O)c1ccc(OC(F)F)cc1)c1ccc(NC(=O)c2ccncc2)cc1,6.70
CHEMBL3431388,NS(=O)(=O)c1ccc(CNC(=O)c2ccc([N+](=O)[O-])s2)cc1,6.00
CHEMBL3431391,COc1cccc(S(=O)(=O)Nc2ccc3c(c2)CC(N2CCC(NC(=O)C4CC4)CC2)C3)c1,4.40
CHEMBL3431202,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4ncc(Cl)c5[nH]ncc45)[C@H](O)C3)c2n1,5.40
CHEMBL3431215,O=C1NCCn2ccc(Nc3nc(N[C@H]4CC[C@H](O)CC4)ncc3Cl)c21,5.20
CHEMBL3431216,O[C@H]1CC[C@H](Nc2nccc(-c3sc(C4CCOCC4)nc3-c3ccc(F)c(F)c3)n2)CC1,6.50
CHEMBL3431310,CC(C)(C)c1ccc(NC2(C(N)=O)CCN(Cc3ccccc3)CC2)cc1,6.80
CHEMBL3431317,O=C(Nc1nnc(-c2ccccn2)[nH]1)C1CC1c1ccccc1,4.80
CHEMBL3431326,Cc1cc2cncn2c(C2CCCCN2C(=O)c2cccs2)n1,7.20
CHEMBL465227,COc1ccc([N+](=O)[O-])cc1NC(=O)Nc1cccc(Cl)c1,6.40
CHEMBL1393829,CC(C)CC(=O)NC(c1cccs1)c1ccc2cccnc2c1O,6.10
CHEMBL3431355,CC(CNS(=O)(=O)c1ccc(OC(F)F)cc1)c1ccc(NC(=O)c2ccncc2)cc1,7.10
CHEMBL3431026,Cc1cc(C)n(-c2nc(NC(C)(C)C)nc(N3CCOCC3)n2)n1,5.00
CHEMBL3431034,O=C(Nc1ccc(C(=O)N2CCCC2c2ccc3c(c2)OCCCO3)cc1)c1ccco1,6.00
CHEMBL3431040,Cl.N#Cc1cnc(Nc2cccc(CCN3CCOCC3)c2)nc1Nc1ccccc1C(N)=O,5.50
CHEMBL2356808,O=C(NCCc1csc(-c2ccc(F)cc2)n1)c1ccco1,5.80
CHEMBL3431057,COCc1cnc2c(c1SCc1c(F)cccc1Cl)c(=O)n(C)c(=O)n2C,5.40
CHEMBL3431037,CCN(Cc1cccs1)C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1,5.80
CHEMBL3431040,Cl.N#Cc1cnc(Nc2cccc(CCN3CCOCC3)c2)nc1Nc1ccccc1C(N)=O,5.70
CHEMBL3431042,CC(=O)Nc1nc(-c2cc(C)ccc2C)c(C)s1,6.80
CHEMBL3431140,COc1ccccc1C=CCN1C[C@@H]2CCC[C@H](C1)C2(O)c1cccnc1,7.40
CHEMBL3431147,Cc1cc(Oc2cc(Cl)c(Cl)cc2Cl)n2ncnc2n1,5.00
CHEMBL3431155,O=C(NC1C(=O)N(c2ccccc2)C1c1cccnc1)c1ccc(Cl)s1,7.40
CHEMBL3431167,Cc1ccc(NC(=O)C(C)n2nc([N+](=O)[O-])c(Br)c2C)cc1Cl,5.50
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.79
CHEMBL2022342,CCOC(=O)c1cn(C2=CC(=O)c3ccccc3C2=O)nn1,4.17
CHEMBL3771112,O=C1c2ccccc2C(=O)N1Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,4.05
CHEMBL3781420,O=C(O[C@H](Cn1ccnc1)c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,6.31
CHEMBL3780605,O=C(OC(Cn1ccnc1)c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,5.57
CHEMBL1710224,COc1ccc(CCN(C)C(=O)C2CCCN(Cc3ccc(F)cc3)C2)cc1OC,5.36
CHEMBL3397252,COc1ccc2nc(S(C)(=O)=O)c(NCCC(C)C)nc2c1,4.80
CHEMBL290960,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,5.53
CHEMBL3397255,COc1ccc2nc(NCC(C)C)c(S(C)(=O)=O)nc2c1,5.26
CHEMBL4212705,COc1cccc(-c2ccc(-c3ccccc3)o2)c1,5.48
CHEMBL528696,Clc1ccc2c(NCc3ccccc3)ccnc2c1,4.43
CHEMBL1522192,Cc1ccc(NC(=O)CN2CCc3ccccc3C2)cc1,4.08
CHEMBL280180,c1ccc(COc2ccc(CNCCCCNCc3ccc(OCc4ccccc4)cc3)cc2)cc1,6.12
CHEMBL1950478,COc1cc(CNCCCCCCCCNCc2ccc(OCc3ccccc3)c(OC)c2)ccc1OCc1ccccc1,6.09
CHEMBL1950479,COc1cc(CNCCCCCCCCCCNCc2ccc(OCc3ccccc3)c(OC)c2)ccc1OCc1ccccc1,6.10
CHEMBL4127450,COc1ccc(C(=O)CCN2CCN(c3ccc(Cl)cc3)CC2)cc1,5.02
CHEMBL1706384,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)C1CCCCC1,4.99
CHEMBL3260873,CCOc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,4.94
CHEMBL4164405,Cc1nnsc1C(=O)N/N=C/c1ccc([N+](=O)[O-])o1,4.47
CHEMBL4172913,CCCCCCCCc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,5.70
CHEMBL4160426,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccco1,5.00
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.53
CHEMBL4163560,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc2ccccc2c1,5.73
CHEMBL2413121,CCCCc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,5.88
CHEMBL3260878,CCCCOc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,5.84
CHEMBL4170340,CCCCCCc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,6.02
CHEMBL4172913,CCCCCCCCc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,6.09
CHEMBL3633327,Cc1ccc(N2CCN(CC(=O)N3CCN(c4ccc(C)cc4)CC3)CC2)cc1,4.53
CHEMBL3612346,O=C(Cn1ccnc1[N+](=O)[O-])Nc1ccc(Oc2ccccc2)cc1,5.38
CHEMBL3612344,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1cccc(OCc2ccccc2)c1,7.55
CHEMBL290960,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,5.11
CHEMBL4162297,CC1=CC(=O)c2c(ccc(I)c2O)C1=O,6.00
CHEMBL4176166,NC1=NS(=O)(=O)Nc2nc(CCc3ccccc3)[nH]c21,4.94
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.18
CHEMBL3196547,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)C1CCCC1,5.01
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.32
CHEMBL4163560,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc2ccccc2c1,5.12
CHEMBL4160617,COc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1OC,4.56
CHEMBL480770,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cccc(C(F)(F)F)c1,4.59
CHEMBL4170340,CCCCCCc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,5.42
CHEMBL4160617,COc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1OC,4.85
CHEMBL4170340,CCCCCCc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,5.59
CHEMBL244888,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,5.37
CHEMBL3817908,CC/C(=C\c1ccc(Cl)cc1)C(=O)/C=C/c1ccccc1Br,5.75
CHEMBL2441383,O=C(Nc1ccc2c(c1)B(O)OC2)c1ccccc1C(F)(F)F,6.57
CHEMBL1683021,Clc1ccc(Cl)c(CO[C@H]2CCCC[C@@H]2n2ccnc2)c1,5.87
CHEMBL4064356,CCCCNC(=O)c1ccc([N+](=O)[O-])o1,4.58
CHEMBL4061646,CC(C)(C)NC(=O)c1ccc([N+](=O)[O-])o1,4.46
CHEMBL2316649,O=C1C(O)=C(C(Sc2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)C(=O)c2ccccc21,4.97
CHEMBL3604079,O=C1C=C(Oc2ccc(F)cc2)C(=O)c2ccccc21,5.41
CHEMBL3355356,CC(=O)OC[C@@]1(C)CCC[C@]2(C)c3cc(O)c(C(C)C)cc3C(=O)C[C@@H]12,4.58
CHEMBL4514329,CC(C)C(=O)Nc1nc2ccc(Cl)cc2s1,6.39
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,5.15
CHEMBL3288915,CC(C)Oc1cc(NC(=N)c2cccnn2)ccc1-c1ccc(-c2ccc(NC(=N)c3cccnn3)cc2OC(C)C)o1.Cl,5.82
CHEMBL1940934,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)[C@H]1CC[C@H](CNS(=O)(=O)c2ccc(F)cc2)CC1,5.38
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,6.39
CHEMBL2180353,C/C(COc1ccccc1)=N\Nc1nc(-c2ccc(C)cc2)cs1,4.30
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.76
CHEMBL3397255,COc1ccc2nc(NCC(C)C)c(S(C)(=O)=O)nc2c1,4.80
CHEMBL3741339,Clc1ccc2nc(-c3ccco3)c3c(c2c1)OCCC3,4.12
CHEMBL3817904,COc1ccc(/C=C(\C)C(=O)/C=C/c2ccccc2Cl)cc1,4.75
CHEMBL480728,O=[N+]([O-])c1cn2c(n1)SCC(OCc1ccc(OCc3ccccc3)cc1)C2,6.31
CHEMBL4203611,O=[N+]([O-])c1cn2c(n1)[S+]([O-])CC(Oc1ccc(OC(F)(F)F)cc1)C2,5.68
CHEMBL4208361,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(C)cc2)CC1OC,4.40
CHEMBL489140,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3,4.78
CHEMBL1917288,CC(=O)N1N=C(c2ccc(Cl)cc2)OC1c1ccc([N+](=O)[O-])s1,4.96
CHEMBL1917299,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc([N+](=O)[O-])s1,5.01
CHEMBL1917301,COC(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc([N+](=O)[O-])s3)O2)cc1,5.10
CHEMBL1415084,CC(C)Oc1cccc(C(=O)C2CCCN(Cc3cnn(C(C)C)c3)C2)c1,7.27
CHEMBL3754495,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(F)c(N3CCCCC3)cc2[n+]1[O-],5.58
CHEMBL3752075,CC(C)C(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(N(C)C)c(N3CCOCC3)cc2[n+]1[O-],4.97
CHEMBL4573318,COc1ccc(C(=O)CCNCCc2ccc(F)cc2)cc1,4.77
CHEMBL4463311,COc1ccc(C(=O)CCNc2ccc(Cl)cc2)cc1,4.79
CHEMBL4475359,O=C(CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1ccc(O)cc1,5.21
CHEMBL3235266,COc1ccc(CNCCNCc2ccc(OC)cc2)cc1.Cl.Cl,4.96
CHEMBL1862835,CS(=O)(=O)NC1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,7.08
CHEMBL1863284,OC(c1ccc(Cl)cc1)(c1cccnc1)c1cccs1,7.77
CHEMBL1863223,NC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl,7.05
CHEMBL1863384,Cc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)s1,7.62
CHEMBL1863135,OC(c1ccc(Br)cc1)(c1ccc(C(F)(F)F)cc1)c1cccnc1,7.70
CHEMBL4583243,O=C(c1cncnc1)N1CCCC(c2cc3ncccc3[nH]2)C1,4.19
CHEMBL4547396,O=C(c1ccccc1)N1CCCC(c2cn3ncccc3n2)C1,4.19
CHEMBL4451604,Cl.Cl.Cl.NCCN(CCN)CCNCc1ccc2c(c1)Cc1ccccc1-2,4.82
CHEMBL4160933,Nc1c(I)ccc2c1C(=O)C=CC2=O,6.22
CHEMBL2179267,c1ccc2c(NCCc3c[nH]cn3)nnc(NCCc3c[nH]cn3)c2c1,4.89
CHEMBL3431110,CCn1c(NC(=O)Cc2ccc(F)cc2)nc2ccccc21,5.10
CHEMBL3431376,O=C(Nc1cccc(S(=O)(=O)Nc2ccc(Br)cc2)c1)c1ccc([N+](=O)[O-])s1,7.00
CHEMBL1365653,O=C(COc1ncnc2cc([N+](=O)[O-])ccc12)NC(=O)NC1CCCCC1,6.30
CHEMBL3431382,COc1ccc(OC)c(NC(=O)c2ccc([N+](=O)[O-])o2)c1,5.10
CHEMBL3431387,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)c2ccc([N+](=O)[O-])s2)c1,6.90
CHEMBL1578482,Oc1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)n1,5.50
CHEMBL3431255,Cc1cc(=O)n2nc(Oc3ccc(C#N)cc3Cl)sc2n1,4.80
CHEMBL3431257,COc1ccc(C)cc1-c1csc(NC(=O)C(C)n2ccnc2)n1,7.15
CHEMBL3431266,c1cncc(CN(Cc2ccco2)Cc2c[nH]nc2-c2cccs2)c1,7.70
CHEMBL3431276,O=C1c2cnc(N3CCCC3)nc2CN1c1ccc2c(c1)OCO2,5.60
CHEMBL3431006,Cc1cc(NC(=O)c2ccc([N+](=O)[O-])s2)ccc1Br,5.60
CHEMBL3431295,CC(C)(C)C(=O)Nc1cc(C2CC2)nn1-c1nc2c(c(=O)[nH]1)CCCC2,6.30
CHEMBL3431297,Cc1cc(NC(=O)C2CCCCC2)n(-c2nc3c(c(=O)[nH]2)CCC3)n1,6.50
CHEMBL3431298,Cc1cc(NC(=O)CC2CCCCC2)n(-c2nc3c(c(=O)[nH]2)CCC3)n1,6.60
CHEMBL3431203,NC(=O)c1ncccc1Nc1nc(N[C@H]2CC[C@H](O)CC2)ncc1Br,5.80
CHEMBL3430923,CC(C)N(C(=O)CN1C(=O)C(N)C(=O)N(c2ccccc2)c2ccccc21)c1ccccc1,6.50
CHEMBL3431237,CS(=O)(=O)c1cccc(-c2cnc(N)c3c(-c4ccc(CO)cc4)csc23)c1.O=C(O)C(F)(F)F,6.10
CHEMBL3431364,CC(C(=O)Nc1ccc(Br)cc1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,5.50
CHEMBL3431047,CCNc1cc(-c2ccccn2)nc(Nc2ccccc2)n1,5.50
CHEMBL3431055,Cn1nccc1-c1cc(OC(CN)c2ccccc2)cnc1-c1ccco1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,7.00
CHEMBL3431071,N#CN1CC[C@@H](NC(=O)Nc2ccccc2Oc2ccccc2)C1,5.40
CHEMBL3431082,N#Cc1cccc(Nc2nccc(N3CCC(NS(=O)(=O)c4cccc(C#N)c4)CC3)n2)c1.O=C(O)C(F)(F)F,5.10
CHEMBL3431027,CN1C(=O)c2ccccc2Sc2ccc(NC(=O)NCc3ccco3)cc21,5.20
CHEMBL3431048,CCNc1cc(-c2ccccn2)nc(Nc2ccc(OC)cc2)n1,5.60
CHEMBL271499,CCNC(=S)N/N=C/c1ccc([N+](=O)[O-])o1,5.31
CHEMBL3770329,Cc1ccc(-c2cs/c(=N\N=C\CN3C(=O)c4ccccc4C3=O)n2-c2ccccc2)cc1,4.48
CHEMBL4463426,O=C(Nc1ccc(-c2cc3ncccc3[nH]2)cc1)c1ccccc1,4.60
CHEMBL4176855,Cc1cc(O)c(C(=O)NCCCc2ccccc2)c(=O)o1,4.09
CHEMBL4170359,CCCCCCCCCCCCCCc1c(O)cc(C)oc1=O,5.31
CHEMBL1862872,Cc1cc(C(=O)N2CCN(C(c3cccnc3)c3ccc(Cl)cc3F)CC2)no1,7.18
CHEMBL1863351,CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,7.34
CHEMBL1862798,O=S(=O)(c1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,8.07
CHEMBL1863187,O=C(C1CC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,6.30
CHEMBL1863058,CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,6.06
CHEMBL4130237,O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccc(C(F)(F)F)cc1,4.87
CHEMBL4128307,O=C(CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1ccc(Br)cc1,4.55
CHEMBL1863046,CC(C)(C)OC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,7.70
CHEMBL4126091,O=C(CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1ccc(F)c(Br)c1,4.68
CHEMBL1862860,CCS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,5.72
CHEMBL1862866,O=S(=O)(c1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,7.62
CHEMBL1863478,CC(C)c1ccc(S(=O)(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cnccn3)CC2)cc1,7.00
CHEMBL1863070,CC(C)S(=O)(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,6.47
CHEMBL1863354,O=C(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,6.72
CHEMBL4127624,O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(C(F)(F)F)cc1,4.41
CHEMBL1998715,CNC(=S)N/N=C(\C)c1ccc(Cl)c(Cl)c1,4.95
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.68
CHEMBL3763746,CCOC(=O)c1sc(N(Cc2cncn2Cc2ccc(C#N)cc2)C(=O)OC(C)(C)C)c(C#N)c1-c1ccc(Cl)cc1,5.46
CHEMBL3765688,CC(C)(C)OC(=O)N(Cc1cncn1Cc1ccc([N+](=O)[O-])cc1)c1sc(C(=O)O)c(-c2ccc(Cl)cc2)c1C#N,4.70
CHEMBL4168779,NC1=NS(=O)(=O)Nc2nc(-c3ccccc3F)[nH]c21,4.70
CHEMBL4161166,CCCCCCC1CCC(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,5.64
CHEMBL4160426,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccco1,4.60
CHEMBL4161166,CCCCCCC1CCC(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,5.60
CHEMBL4161166,CCCCCCC1CCC(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,5.78
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.64
CHEMBL1946691,COc1cc(/C=C/c2cccc(Oc3ccccc3)c2)oc(=O)c1,4.37
CHEMBL1946883,COc1cc(CCc2ccc3ccccc3c2)oc(=O)c1,4.19
CHEMBL1946885,COc1cc(=O)oc([C@H]2[C@H](c3ccc(OC)c(OC)c3)[C@H](c3cc(OC)cc(=O)o3)[C@H]2c2ccc(OC)c(OC)c2)c1,4.42
CHEMBL1922427,Cl.O=[N+]([O-])c1nccn1CCNc1c2ccccc2nc2ccccc12,6.00
CHEMBL1922448,Cl.O=[N+]([O-])c1ncn(CCCCNc2ccnc3cccnc23)n1,6.34
CHEMBL1922457,Cl.O=[N+]([O-])c1nccn1CCCN(Cc1ccc2cc(Br)ccc2n1)Cc1ccc2cc(Br)ccc2n1,5.33
CHEMBL1922462,Cl.O=[N+]([O-])c1ncn(CCCN(Cc2ccc(C(F)(F)F)cc2)Cc2ccc(C(F)(F)F)cc2)n1,6.84
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,6.91
CHEMBL2042782,O=C(/C=C/c1ccccc1)N/N=C/c1ccc2c(c1)OCO2,4.21
CHEMBL4472699,Clc1ccc2nc(NCC3CC3)sc2c1,4.57
CHEMBL1797563,Cc1ccc(C2CCC3=C(O2)c2ccccc2C(=O)C3=O)cc1,4.29
CHEMBL1946881,COc1cc(CCc2cccc(Oc3ccc(C(C)(C)C)cc3)c2)oc(=O)c1,4.44
CHEMBL1863433,O=C(Oc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,8.10
CHEMBL3127727,O=c1c(NCc2ccccc2)c(NC2CCN(Cc3ccccc3)CC2)c1=O,4.46
CHEMBL3286444,Cc1c(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)no[n+]1[O-],5.00
CHEMBL1957416,O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1cccnc1,4.23
CHEMBL3329509,COc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,5.57
CHEMBL3329522,C/C(=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)c1ccccn1,6.05
CHEMBL3431394,O=C(CC1(O)C(=O)N(Cc2ccccc2)c2ccc(Br)cc21)c1cccnc1,4.60
CHEMBL3431407,O=[N+]([O-])c1ccc(C2=NCCNC(c3ccccc3)=C2)cc1.[O-][Cl+3]([O-])([O-])O,6.30
CHEMBL3431417,O=C(NCC1CCCCC1)c1cnns1,5.60
CHEMBL3431418,O=C1CN(C2CCCc3c(OCc4ccncc4)cccc32)C(=O)N1C1CCCCC1,6.60
CHEMBL3430918,CS(=O)(=O)O.Cc1cc(Br)cc(C(=O)c2c(C(C)C)c(=O)[nH]c(=O)n2Cc2ccnc(N)c2)c1,6.40
CHEMBL522630,Oc1c(-c2nnc(Cc3ccc(F)cc3)[nH]2)ncc2cccnc12,6.80
CHEMBL3431434,CNc1cc(Cn2c(C(=O)c3cc(C)cc(Cl)c3)c(C(C)C)c(=O)[nH]c2=O)ccn1,7.40
CHEMBL3431438,Cl.Cl.O=c1nc(NCCCNCc2cc(Br)cc(Br)c2)[nH]c2ccsc12,6.20
